left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (left top corner),mouth - 5 (left bottom corner),mouth - 6 (right top corner),mouth - 6 (right bottom corner)
66.38656489,39.34534351,59.83658015,40.32806107,73.59169466,40.65563359,31.67120611,38.03578626,38.22119084,39.67291603,25.12122137,38.36262595,57.04525191,29.96958779,82.43468702,32.46778626,41.3400916,29.85966412,17.26094656,28.21007634,63.43914504,77.33642748,31.99877863,77.00885496,47.71932824,73.07871756,47.71932824,84.54082443,47.71932824,73.07871756,47.71932824,84.54082443
67.2888595,37.74521653,61.61613223,38.8089124,75.44409917,38.8089124,28.64052893,35.61774545,35.37719008,36.68152066,20.48528926,37.39065124,57.71583471,29.23549091,82.53540496,31.36288264,35.73183471,27.81722975,14.10327273,28.88092562,62.67927273,78.5208595,33.60476033,78.5208595,46.72343802,71.42955372,47.07808264,86.67609917,46.72343802,71.42955372,47.07808264,86.67609917
64.99921805,36.2717594,57.57978947,36.59433383,71.45070677,35.94918496,28.54809023,39.8200782,35.32222556,39.49750376,22.41924812,41.75559699,57.25786466,28.20725414,75.32174436,27.23945865,35.64487218,31.4329985,16.01395489,33.35386466,62.74141353,71.75530827,36.61209023,74.65840602,48.87049624,64.01395489,50.16108271,79.49738346,48.87049624,64.01395489,50.16108271,79.49738346
64.77769014,36.07274366,59.03729577,36.67707042,70.51808451,36.07274366,30.9383662,39.39623662,36.98095775,38.79197746,25.19797183,41.51121127,56.61971831,28.51936901,74.74816901,27.00872113,36.37656338,31.54073239,19.71921127,33.04969014,62.66230986,67.49476056,37.8875493,69.60946479,48.76461972,59.9411831,49.67053521,74.14174648,48.76461972,59.9411831,49.67053521,74.14174648
63.89043038,37.05235443,59.81711392,37.05235443,71.49326582,38.40972152,30.21934177,37.05235443,35.10744304,37.32394937,24.51706329,37.86713924,55.20121519,28.63461266,77.73873418,29.17768101,39.99493671,28.36307848,19.08637975,28.90614684,60.3603038,69.90865823,35.65002532,68.82227848,47.86936709,66.65012658,48.14096203,78.59787342,47.86936709,66.65012658,48.14096203,78.59787342
66.07747368,37.46947368,58.92631579,37.46947368,70.59368421,37.46947368,30.70063158,37.46947368,36.34610526,37.84589474,24.67957895,37.84589474,55.16294737,27.30863158,75.48547368,27.68505263,38.98021053,27.68505263,16.77642105,29.56631579,60.80842105,70.21136842,34.84042105,69.83494737,49.14189474,64.94315789,49.06273684,75.344,49.14189474,64.94315789,49.06273684,75.344
67.498,36.5478,62.135,37.8886,72.861,37.4417,31.746,36.1009,38.002,36.5478,25.936,36.1009,56.241,29.9482,78.224,28.0566,42.396,28.6181,20.131,26.5106,63.923,73.194,36.662,72.747,50.069,69.619,50.516,78.11,50.069,69.619,50.516,78.11
66.51406452,41.73135484,60.63174194,42.07664516,71.70348387,43.11483871,31.56851613,37.57935484,36.75870968,38.96283871,25.34090323,37.57935484,57.864,30.31354839,80.00748387,39.30890323,42.29419355,28.58322581,16.34477419,31.35096774,54.40412903,82.55845161,31.22245161,80.48206452,45.75406452,75.29264516,42.98632258,91.89987097,45.75406452,75.29264516,42.98632258,91.89987097
65.54810811,37.48756757,59.36345946,37.87416216,71.34616216,37.87416216,29.60259459,36.32778378,35.78637838,37.10097297,23.80454054,37.10097297,57.04475676,30.144,78.30313514,30.91632432,40.03805405,27.43783784,15.68778378,28.59762162,57.43135135,74.59286486,34.62659459,73.81967568,46.99502703,67.63589189,45.83610811,83.09621622,46.99502703,67.63589189,45.83610811,83.09621622
64.95542857,34.72,59.50780952,35.40099048,72.10590476,35.06049524,30.2247619,36.76304762,37.03466667,36.42255238,25.11695238,37.4440381,56.10285714,30.63398095,74.83047619,27.22895238,35.67238095,32.33653333,18.64761905,32.33653333,64.95542857,74.55847619,37.3752381,74.89904762,49.5992381,72.67504762,51.33561905,80.34742857,49.5992381,72.67504762,51.33561905,80.34742857
66.96819512,39.96019512,61.03804878,41.35570732,72.89756098,41.70380488,29.64604878,37.16995122,35.57541463,38.91356098,23.01814634,38.56468293,56.15531707,31.93756098,80.22243902,36.47219512,43.94692683,29.84507317,14.99590244,31.93756098,59.99219512,83.90946341,33.48292683,82.16585366,48.13268293,74.14321951,47.43492683,93.32760976,48.13268293,74.14321951,47.43492683,93.32760976
66.29064567,39.38691024,60.88516535,40.06253858,71.69537008,39.72472441,31.49480315,39.04909606,37.57530709,39.04909606,25.75218898,39.38691024,57.16913386,31.61703307,77.77587402,31.61703307,40.95420472,31.61703307,18.99590551,30.94140472,63.2496378,78.57411024,34.87294488,79.58777953,47.71048819,72.83074016,47.37259843,89.0464252,47.71048819,72.83074016,47.37259843,89.0464252
70.61677419,41.31261935,64.61935484,41.31261935,77.536,43.15788387,30.02012903,36.23803871,35.55612903,37.16067097,24.48412903,35.77672258,60.00619355,33.93145806,81.22632258,33.47014194,36.93935484,30.70214194,21.7156129,23.32098065,63.23509677,75.45083871,27.2516129,69.45341935,43.8596129,68.53058065,42.93677419,76.83406452,43.8596129,68.53058065,42.93677419,76.83406452
65.78710588,38.90710588,59.22578824,40.16865882,72.09656471,39.9168,31.21242353,37.64498824,37.26945882,38.90710588,24.39811765,37.89741176,52.97618824,29.59719529,79.66757647,32.59764706,40.51143529,29.02192941,15.56555294,31.33609412,62.25430588,80.29609412,30.20272941,77.77242353,45.85016471,75.24875294,46.10202353,85.09101176,45.85016471,75.24875294,46.10202353,85.09101176
65.67806897,34.40664828,59.02013793,35.14634483,70.85544828,35.14634483,29.06234483,35.14634483,34.97958621,35.14634483,23.5142069,36.99558621,57.91034483,26.63966897,77.88331034,27.37936552,36.82924138,28.4889931,15.74731034,30.70808276,64.56827586,70.65268966,31.65103448,72.13158621,47.18482759,63.99475862,48.29462069,74.72110345,47.18482759,63.99475862,48.29462069,74.72110345
64.70951724,36.40121379,58.07834483,37.15073103,70.13406897,36.8944,30.92965517,37.38753103,37.58675862,38.62035862,25.01186207,37.14096552,53.6137931,29.25070345,78.51751724,28.5110069,39.31255172,29.74383448,15.64193103,29.00413793,63.96965517,72.40055172,31.66896552,72.64717241,46.95668966,72.15393103,46.95668966,79.05765517,46.95668966,72.15393103,46.95668966,79.05765517
65.02325581,39.85637209,59.03627907,40.18902326,71.34213953,41.18697674,29.10437209,35.86530233,35.42325581,37.52855814,22.78474419,36.19795349,55.0452093,30.87702326,80.65413953,36.53060465,42.40744186,29.5464186,14.47069767,29.5464186,56.04316279,83.09209302,26.77581395,78.76837209,42.74009302,76.10790698,41.07683721,87.41581395,42.74009302,76.10790698,41.07683721,87.41581395
66.59264,35.958336,60.30016,37.102464,71.74144,37.102464,32.55616,35.386304,37.41888,37.102464,26.54976,36.244416,53.28512,25.43232,79.46368,28.235776,40.05376,25.478336,17.6832,31.096,61.44448,76.00128,32.55616,75.42912,46.57152,62.84416,46.57152,85.44,46.57152,62.84416,46.57152,85.44
66.64515254,38.26909831,61.55552542,38.63267797,72.82657627,38.99625763,29.19620339,36.08753898,34.64949153,36.08753898,23.01477966,36.08753898,58.28257627,29.54302373,80.36257627,30.26383729,40.11010169,30.23088814,17.19783051,26.27072542,60.82820339,80.08108475,33.19566102,78.26359322,48.10250847,70.992,46.28420339,89.17098305,48.10250847,70.992,46.28420339,89.17098305
67.94188235,36.34305882,61.94823529,37.28943529,72.98894118,36.97397647,31.66305882,36.34305882,37.34188235,37.60489412,24.72352941,36.34305882,61.31717647,30.66472941,77.72117647,30.03374118,40.18094118,31.61110588,19.36023529,33.1884,63.84070588,75.77576471,34.81835294,75.14541176,49.01364706,73.88329412,48.69811765,84.60917647,49.01364706,73.88329412,48.69811765,84.60917647
70.34064249,36.9333886,61.67129534,36.4887544,78.56580311,37.82255751,27.21525389,36.71109637,37.21865285,36.4887544,19.87946114,37.37797306,59.00368912,21.3726342,88.3468601,25.81857824,39.88625907,20.48346529,9.653720207,24.48477513,68.78474611,79.61434197,29.8828601,81.17023834,48.33326425,70.27796891,48.77794819,90.72895337,48.33326425,70.27796891,48.77794819,90.72895337
67.06116923,37.21993846,60.13070769,36.88992,72.672,37.21993846,29.76886154,36.88992,35.37895385,36.88992,22.83766154,37.54995692,56.83052308,30.94944,79.27236923,28.96932923,37.02941538,31.27945846,15.10966154,30.67325538,64.42116923,77.15298462,32.07876923,76.82289231,48.57969231,74.51298462,48.90978462,85.73316923,48.57969231,74.51298462,48.90978462,85.73316923
67.49462069,33.33186207,60.98515862,34.21969655,74.89191724,34.21969655,26.07095172,34.21969655,33.17230345,34.81092414,19.56148966,35.40281379,60.09732414,25.04673103,79.62571034,24.45550345,35.5392,24.15955862,15.12297931,25.93456552,64.83177931,78.01026207,32.58041379,75.93931034,48.85406897,70.02107586,49.15001379,87.18256552,48.85406897,70.02107586,49.15001379,87.18256552
66.05766443,40.70657718,59.3962953,41.57508725,72.71903356,42.15430872,28.69562416,38.38904698,35.0670604,39.54748993,22.03361074,38.96826846,59.68558389,30.85884564,81.11871141,34.04456376,38.54303356,28.54183087,14.79302013,29.70033826,58.23785235,85.59914094,33.04010738,85.59914094,47.07672483,81.52075168,46.94206711,93.41895302,47.07672483,81.52075168,46.94206711,93.41895302
67.5504,35.77056,60.6864,36.6288,73.128,37.05792,29.79552,35.34144,34.944,36.19968,23.36064,36.6288,54.67968,28.47648,79.13472,30.62208,40.5216,26.76096,16.06656,29.33472,60.25728,74.38272,34.944,72.6672,46.52832,67.51872,46.0992,82.10592,46.52832,67.51872,46.0992,82.10592
67.67933793,37.13412414,60.87393103,38.02195862,73.30096552,38.31790345,28.32662069,36.54223448,35.72391724,38.02195862,21.52121379,37.43006897,59.69081379,29.44121379,80.10637241,27.07411862,36.01986207,30.03297103,16.93373793,26.61318621,62.6496,75.89495172,32.17324138,74.71117241,46.67188966,69.38548966,47.26311724,80.03751724,46.67188966,69.38548966,47.26311724,80.03751724
62.54985366,36.58009756,57.31785366,38.67278049,69.35180488,37.3644878,30.37287805,38.93443902,36.91317073,39.9804878,23.83258537,40.24214634,56.01014634,28.99334634,74.58380488,30.30140488,36.91317073,29.77820488,17.55395122,35.53346341,62.8115122,70.85034146,36.38985366,72.94302439,48.94653659,66.92604878,49.46985366,80.00604878,48.94653659,66.92604878,49.46985366,80.00604878
63.9576338,35.85741972,59.12383099,37.06593803,69.09430986,36.76380845,31.93149296,36.1595493,36.76597183,36.76380845,25.88890141,36.46167887,55.12969014,30.14751549,76.04349296,31.02327887,40.08946479,29.2104338,18.38670423,28.76856338,62.44732394,70.60259155,37.3703662,70.90478873,49.15335211,65.46659155,50.36214085,76.94805634,49.15335211,65.46659155,50.36214085,76.94805634
64.19223022,34.41268489,58.01922302,35.02998561,70.05651799,34.72133525,29.62256115,38.42520863,37.39165468,37.38737266,24.37571223,39.35115971,58.32794245,27.00493813,75.30405755,25.46168633,34.87010072,31.01746187,19.01490647,30.7752518,62.64932374,68.67315108,37.95660432,71.14290647,49.06843165,62.80886331,49.99389928,76.08103597,49.06843165,62.80886331,49.99389928,76.08103597
67.44776471,38.95404706,61.45411765,39.58503529,73.44141176,39.58503529,29.592,38.32312941,35.90117647,39.26957647,23.59835294,38.63858824,57.66847059,30.12105882,81.01270588,31.06750588,40.63341176,29.49014118,16.02705882,29.8056,64.60870588,77.75647059,30.53858824,78.38682353,46.94258824,73.97082353,47.57364706,85.01152941,46.94258824,73.97082353,47.57364706,85.01152941
65.1096338,37.11089577,60.57735211,38.01735211,71.45442254,37.71515493,31.27030986,36.8087662,36.7091831,37.41302535,24.92552113,38.01735211,56.33712676,28.86321127,78.10140845,30.76610704,42.29273239,29.3676169,17.85397183,29.32779718,64.20304225,72.76259155,35.50039437,73.36698592,50.03560563,67.75842254,50.00315493,79.10738028,50.03560563,67.75842254,50.00315493,79.10738028
64.51022222,36.47051852,58.15407407,36.73540741,70.0717037,37.79496296,29.552,34.61688889,35.11348148,36.20562963,23.99051852,35.67644444,57.62488889,28.26074074,75.63318519,30.37925926,39.08622222,27.99585185,18.69392593,28.79051852,56.56533333,73.54725926,34.31940741,73.01807407,46.85392593,68.6162963,45.37125926,80.37688889,46.85392593,68.6162963,45.37125926,80.37688889
67.83634286,37.9648,60.68571429,38.57782857,75.6,39.59954286,29.83634286,40.21211429,37.19131429,40.21211429,21.66445714,43.07245714,58.23405714,23.25536,82.1376,31.01897143,36.98697143,26.11556571,15.12685714,35.92182857,68.24502857,74.53485714,34.53531429,76.37348571,50.87954286,63.70697143,51.69645714,84.54537143,50.87954286,63.70697143,51.69645714,84.54537143
65.65703226,38.54864516,59.77548387,38.89470968,71.19329032,38.89470968,30.71225806,39.93212903,36.24774194,39.93212903,23.79251613,41.3163871,58.39122581,33.70451613,78.45909677,31.97419355,38.32412903,34.05058065,15.43122581,34.76593548,67.73341935,66.91974194,32.78787097,70.72567742,49.39587097,64.49806452,50.43406452,73.83948387,49.39587097,64.49806452,50.43406452,73.83948387
67.1622,38.2884,60.9948,39.093,73.0614,39.6288,30.1584,35.8752,36.8616,37.4838,23.991,36.6792,62.3358,31.8528,78.4242,29.7078,37.9344,29.7078,19.9686,25.68552,60.4584,73.4154,31.767,71.538,47.5878,69.393,47.0514,80.655,47.5878,69.393,47.0514,80.655
69.05302326,35.23944186,62.40148837,36.56974884,75.13302326,35.53101395,29.47572093,33.24390698,34.46474419,34.57428837,21.4935814,33.57648372,59.07572093,28.92033488,82.68874419,26.59229767,35.46195349,27.25745116,13.84409302,25.59449302,63.39944186,79.14046512,33.4667907,79.80576744,46.10455814,73.8187907,45.77190698,91.4455814,46.10455814,73.8187907,45.77190698,91.4455814
67.20617544,38.28715789,59.17754386,39.7922807,74.73291228,40.29417544,26.81150877,36.78203509,35.84392982,38.53810526,19.03382456,38.03621053,56.91901754,32.26554386,77.7437193,31.76364912,37.85094737,30.50947368,16.02301754,30.25852632,59.17754386,80.18694737,31.57894737,79.68505263,45.37824561,73.16154386,44.87635088,87.96463158,45.37824561,73.16154386,44.87635088,87.96463158
66.37179661,37.31886102,61.64501695,37.31886102,71.82589831,36.59162034,33.64962712,35.50088136,39.10291525,36.59162034,27.83186441,35.13730169,59.66318644,28.32024407,78.73383051,27.86562712,42.01138983,27.86562712,21.49586441,23.70052881,65.28162712,70.40542373,36.55810169,71.49559322,52.57789831,68.84908475,52.19227119,77.67701695,52.57789831,68.84908475,52.19227119,77.67701695
66.40615385,37.164,60.21876923,37.57661538,71.76923077,37.98923077,29.69169231,36.33876923,35.46646154,37.164,25.15384615,37.164,55.26830769,29.73784615,79.19538462,29.73784615,41.65476923,27.67569231,17.31507692,28.50092308,59.80615385,73.87938462,32.57907692,71.81630769,47.01784615,66.04061538,46.19261538,80.06676923,47.01784615,66.04061538,46.19261538,80.06676923
66.66338462,39.12278974,60.06317949,39.48947692,76.56451282,39.8561641,28.52758974,36.55589744,34.76102564,38.02264615,18.62646154,39.12278974,58.96287179,29.22207179,82.79794872,31.05550769,35.12779487,28.12192821,12.75979487,29.58875897,62.62974359,79.09251282,31.82769231,79.45928205,45.76164103,71.02523077,46.49517949,86.79302564,45.76164103,71.02523077,46.49517949,86.79302564
67.79943307,38.55420472,60.70525984,38.89209449,74.21782677,39.90576378,30.63911811,35.85184252,36.38248819,37.54053543,23.88283465,36.86551181,56.31344882,30.4463622,82.66355906,34.50028346,43.81455118,29.43344882,15.43710236,30.4463622,60.02948032,81.45713386,31.6527874,78.41688189,46.85480315,73.01215748,44.82746457,92.60522835,46.85480315,73.01215748,44.82746457,92.60522835
70.7114094,32.68510067,64.95269799,33.54910067,76.1827651,33.83710067,31.83978523,33.26110067,38.17449664,33.26110067,25.50507383,34.98845638,63.22534228,21.16767785,84.53283221,26.35038926,43.35720805,24.04703356,16.29100671,29.51774497,68.12005369,72.70872483,38.46249664,71.26936913,52.28327517,66.37401342,51.41927517,82.49879195,52.28327517,66.37401342,51.41927517,82.49879195
66.19240336,37.248,58.98191597,39.41163025,72.6824874,39.41163025,29.05815126,37.248,35.90803361,40.13203361,21.12645378,38.69042017,52.7572437,28.53305546,80.97478992,30.39803697,39.61895798,28.86558655,13.1947563,32.56118319,64.02957983,80.51173109,29.05815126,79.42991597,46.36315966,75.46406723,47.08436975,85.19878992,46.36315966,75.46406723,47.08436975,85.19878992
67.16657143,37.13742857,61.03714286,37.13742857,75.594,37.13742857,25.41257143,39.43628571,31.54114286,39.43628571,16.98514286,41.35114286,56.44028571,27.56142857,81.33942857,27.17828571,36.03085714,29.69057143,10.08942857,32.54057143,61.80342857,78.12514286,36.52114286,79.27457143,48.21085714,71.50885714,49.54542857,84.63771429,48.21085714,71.50885714,49.54542857,84.63771429
68.10384,37.15968,61.0248,37.37424,75.39744,38.44656,27.56064,35.65824,34.63968,36.73056,19.4088,36.08688,57.89424,29.67792,82.26192,33.084,39.14448,28.5792,12.97344,29.86608,61.66848,79.2048,30.77808,79.2048,46.00896,76.416,45.15072,88.64352,46.00896,76.416,45.15072,88.64352
67.70300826,38.67189421,61.67484298,39.0264595,73.02109091,39.38102479,31.89104132,38.31732893,36.5006281,38.67189421,26.21831405,39.0264595,57.0652562,30.1621686,79.25236364,31.00435041,41.11021488,29.09847273,18.41732231,30.51673388,64.512,77.32046281,34.72740496,76.61117355,48.55616529,70.93765289,48.20152066,82.28390083,48.55616529,70.93765289,48.20152066,82.28390083
64.44110769,36.70375385,59.49046154,37.69403077,71.04147692,37.69403077,29.12861538,36.70375385,35.0688,37.03377231,23.18769231,37.69403077,55.86018462,29.77329231,76.65156923,29.44327385,37.04861538,29.44327385,14.9376,30.10331077,65.10129231,73.66670769,35.72898462,75.31643077,50.90953846,68.71606154,50.58018462,80.59716923,50.90953846,68.71606154,50.58018462,80.59716923
63.87250394,36.26622992,58.80566929,36.94193386,69.27798425,37.27974803,31.104,36.60411969,36.17159055,36.94193386,24.00982677,36.94193386,53.06229921,29.84768504,76.37215748,31.87457008,42.92787402,29.84768504,19.61801575,30.18549921,57.792,75.45373228,37.5223937,76.12875591,48.33259843,70.38614173,48.33259843,83.89870866,48.33259843,70.38614173,48.33259843,83.89870866
69.01102703,37.52691892,62.34356757,37.81621622,74.80864865,38.39610811,29.58681081,36.07718919,36.25362162,36.94702703,23.49924324,36.07718919,64.66248649,26.2211027,80.31632432,25.93115676,39.44237838,25.93115676,20.88972973,21.00311351,61.18443243,74.63221622,33.64475676,73.47243243,48.71935135,67.38486486,48.13945946,80.13989189,48.71935135,67.38486486,48.13945946,80.13989189
64.19066667,36.61026667,59.42333333,36.9082,71.34133333,38.09993333,28.14,35.41853333,35.034,36.22813333,21.88333333,36.31233333,57.636,27.67213333,77.598,31.2474,38.568,27.67213333,15.92466667,29.45973333,60.61533333,72.06466667,30.82133333,72.06466667,47.804,65.808,44.82466667,79.21533333,47.804,65.808,44.82466667,79.21533333
64.80966906,35.77871655,58.9453813,36.70466763,70.67395683,36.39601727,30.24,39.48252086,36.72172662,38.55656978,24.68443165,41.02584173,57.32097842,28.14747626,74.68661871,27.7536,38.26532374,31.76612374,20.05433094,31.76612374,62.64932374,70.0392518,37.64788489,73.43447482,49.37715108,64.48368345,50.92005755,78.37329496,49.37715108,64.48368345,50.92005755,78.37329496
63.54642581,36.58553806,57.14291613,37.1424,69.11504516,37.4208,28.74425806,37.4208,34.86905806,37.1424,22.61883871,37.97766194,52.96660645,26.84091871,77.79530323,30.4808671,37.87664516,26.85163355,13.21021935,29.67582968,63.82451613,73.61527742,30.69274839,74.4507871,46.2843871,68.04665806,46.56309677,81.6891871,46.2843871,68.04665806,46.56309677,81.6891871
66.48921854,36.56150464,59.95422517,37.69799205,72.17165563,36.84562649,31.82622517,36.56150464,37.50866225,37.4138702,25.29123179,37.12974834,57.68137748,26.90117086,79.84339073,32.01542781,38.64476821,29.45833113,17.05112583,32.01542781,61.65933775,74.3504106,34.66744371,73.21366887,48.02098013,71.79337748,47.45260927,78.32837086,48.02098013,71.79337748,47.45260927,78.32837086
68.28290446,38.89284076,61.45100637,39.43949045,73.4748535,39.71281529,28.38542675,36.43352866,34.944,37.80015287,22.10078981,36.43352866,64.18364331,32.8809172,80.03342675,29.32830573,40.95592357,30.69492994,17.45487898,22.77034395,61.17768153,72.50507006,28.11210191,70.59179618,46.69452229,70.59179618,46.14787261,83.16229299,46.69452229,70.59179618,46.14787261,83.16229299
64.1664,34.18775273,58.18589091,35.48782545,70.14690909,34.18775273,30.624,34.44776727,37.12407273,35.74789818,24.64349091,34.70778182,53.76581818,26.64721455,78.72756364,26.64721455,38.94458182,26.3872,15.54269091,26.3872,62.34647273,71.1104,32.96407273,71.37047273,47.00509091,67.46996364,47.78530909,80.99141818,47.00509091,67.46996364,47.78530909,80.99141818
68.24876712,36.48723288,60.90213699,37.07441096,73.5379726,37.66224658,28.57775342,34.43000548,35.04263014,35.01770959,22.40679452,34.72385753,60.90213699,27.0835726,80.29676712,27.96512877,38.5689863,26.78972055,17.11758904,24.43883836,60.60821918,74.98257534,31.81019178,73.21906849,46.36668493,66.44843836,45.91561644,80.27178082,46.36668493,66.44843836,45.91561644,80.27178082
66.29737278,38.29036686,60.20449704,38.54428402,73.65926627,39.81330178,30.50243787,37.02078107,36.3408284,37.27469822,22.88605917,38.29036686,56.14239053,27.37397396,78.99039053,29.91263432,40.14901775,27.37397396,15.77808284,29.91263432,60.20449704,72.81571598,34.05614201,70.53102959,46.74972781,69.26144379,46.49581065,79.92426036,46.74972781,69.26144379,46.49581065,79.92426036
62.92308661,35.02873701,58.19338583,36.38006929,68.66570079,35.36655118,30.15382677,35.02873701,35.22141732,36.38006929,24.74910236,35.70444094,54.25662992,28.99351181,76.09776378,28.27237795,38.26166929,29.28582047,17.65492913,28.27237795,62.24730709,69.82450394,34.88352756,70.83741732,47.3831811,67.45927559,47.72107087,75.56711811,47.3831811,67.45927559,47.72107087,75.56711811
63.70151724,35.30041379,57.78372414,35.79365517,69.12606897,35.79365517,29.67448276,36.04027586,34.85241379,36.77958621,22.77075862,36.77958621,55.81131034,26.6704,75.04331034,29.13611034,39.29103448,27.90328276,18.33268966,28.88954483,60.496,68.34096552,32.88,69.57351724,47.18124138,64.6422069,47.18124138,73.51889655,47.18124138,64.6422069,47.18124138,73.51889655
64.79828571,34.92,59.43542857,36.19714286,71.43771429,36.19714286,30.32228571,35.94171429,36.45142857,36.708,24.19314286,37.21828571,59.18,27.51422857,77.82228571,29.81257143,40.02685714,28.28057143,18.57485714,30.57885714,64.032,68.37428571,33.89771429,69.90685714,50.24171429,66.076,50.24171429,73.73714286,50.24171429,66.076,50.24171429,73.73714286
64.83712,34.638784,59.40288,35.210816,70.27136,34.066752,32.23104,38.929088,37.09312,37.212992,26.51008,40.073216,57.40032,26.916224,74.27584,25.486144,38.80896,29.490432,22.79232,30.920512,67.4112,66.67328,37.3792,70.39168,50.8224,62.38272,51.39392,70.9632,50.8224,62.38272,51.39392,70.9632
68.88428571,37.72877143,63.13885714,39.26108571,75.01371429,38.49488571,29.81228571,36.19654286,35.55771429,37.34571429,22.91657143,36.96265714,59.30828571,29.68448571,83.82428571,31.59977143,37.25142857,28.29137143,14.48914286,27.76911429,65.05371429,79.48285714,34.79142857,79.866,49.34828571,72.588,48.84428571,87.18685714,49.34828571,72.588,48.84428571,87.18685714
66.25257931,36.35467034,59.74311724,36.94649379,71.28231724,37.24237241,29.26675862,36.94649379,36.07216552,37.53825103,22.75729655,38.13000828,53.82554483,27.18230069,79.8633931,33.09993931,38.43972414,28.66169379,13.88093793,32.21230345,61.51812414,76.89070345,33.11337931,76.00286897,48.41246897,72.56606897,48.2601931,81.3206069,48.41246897,72.56606897,48.2601931,81.3206069
67.05512727,37.04814545,61.20523636,38.21847273,73.296,38.21847273,30.00261818,36.26792727,35.85338182,37.43825455,24.54196364,37.82836364,56.91490909,33.14792727,80.31621818,31.9776,39.36349091,31.9776,18.30196364,29.24770909,63.93512727,73.32043636,33.90283636,72.54109091,48.72436364,69.42021818,48.33425455,82.2912,48.72436364,69.42021818,48.33425455,82.2912
65.57131034,34.72551724,58.17434483,35.83448276,71.48937931,35.46537931,28.95558621,35.83448276,36.35255172,35.83448276,23.40827586,36.94427586,59.088,26.78184828,80.1897931,28.65318621,38.59862069,28.3257931,16.01131034,29.91715862,62.24275862,70.23144828,33.024,71.34124138,47.07889655,60.24496552,47.44882759,73.56,47.07889655,60.24496552,47.44882759,73.56
65.08575,38.61825,59.7225,38.61825,70.44825,39.288,31.23225,37.9476,37.26525,38.61825,25.19925,37.612425,56.706,31.244025,77.82225,31.244025,41.2875,29.56815,18.54495,30.057375,60.393,76.49325,35.2545,73.812,47.32125,71.13075,46.3155,80.85075,47.32125,71.13075,46.3155,80.85075
67.64129032,37.1708129,62.45109677,37.5168,72.83148387,37.1708129,31.65754839,37.8627871,36.50167742,38.90074839,25.08387097,38.55476129,60.02941935,27.82892903,81.13470968,30.25091613,40.65367742,29.90492903,18.16412903,30.59690323,65.91096774,77.30632258,33.38787097,77.99767742,49.64980645,72.11605161,49.99587097,84.22606452,49.64980645,72.11605161,49.99587097,84.22606452
67.67011765,39.87882353,59.78329412,40.50988235,73.66376471,40.82541176,30.12988235,36.72423529,36.12352941,38.61741176,22.87411765,37.03976471,56.62870588,31.36164706,83.03929412,36.624,43.37929412,30.09952941,14.98729412,30.41505882,56.94423529,85.30588235,34.23105882,84.04376471,46.84941176,78.36564706,45.58729412,93.19270588,46.84941176,78.36564706,45.58729412,93.19270588
65.20633962,37.05950189,60.07909434,38.13880755,71.52,37.56184151,32.01690566,37.59915472,36.33449057,38.67852075,25.54083019,38.13880755,57.38083019,31.66291321,76.26928302,28.42493585,39.84181132,31.39302642,17.98581132,29.23441509,63.04724528,74.02626415,33.90550943,74.29615094,47.66732075,71.05811321,47.79350943,80.9714717,47.66732075,71.05811321,47.79350943,80.9714717
66.59377778,36.12977778,59.84088889,37.32177778,70.96355556,37.32177778,29.64977778,34.93777778,34.41688889,36.52711111,24.088,36.12977778,56.66311111,28.18488889,78.11466667,28.97955556,38.78666667,26.59555556,17.33511111,28.18488889,59.04622222,71.88266667,32.43022222,70.29333333,46.73155556,68.30666667,45.93688889,78.63555556,46.73155556,68.30666667,45.93688889,78.63555556
65.22569697,36.71893333,60.45866667,36.28557576,71.29212121,37.15229091,30.12266667,35.85221818,37.05309091,36.4374303,24.92218182,36.71893333,55.46472727,29.13066667,79.09333333,30.6518303,40.09018182,28.9184,16.2550303,30.6518303,61.75806061,73.98787879,37.92387879,73.98787879,49.19078788,66.62109091,49.62424242,81.78909091,49.19078788,66.62109091,49.62424242,81.78909091
68.71106494,38.99657143,61.74607792,39.83251948,75.11875325,40.38981818,30.26555844,38.99657143,36.3945974,39.83251948,24.41516883,39.83251948,59.79615584,32.03158442,79.85454545,29.52455065,37.78722078,32.03158442,20.54898701,28.56847792,63.69662338,75.49215584,34.7227013,75.77080519,48.65267532,69.92041558,48.93132468,84.12841558,48.65267532,69.92041558,48.93132468,84.12841558
